belotn@DESKTOP-QPKGRAU:~/.local/bin$ python3.10 -X importtime docling --to md quiz4_practice_part2.pdf 2>&1 | head -50
import time:       236 |        236 |                                               sympy.polys.polyerrors
import time:       883 |       1119 |                                             sympy.polys.polyoptions
import time:        75 |         75 |                                                   sympy.polys.domains.domainelement
import time:       164 |        164 |                                                   sympy.polys.orderings
import time:       148 |        148 |                                                     sympy.polys.domains.modularinteger
import time:       297 |        444 |                                                   sympy.polys.polyutils
import time:       309 |        992 |                                                 sympy.polys.domains.domain
import time:        98 |         98 |                                                     sympy.polys.domains.ring
import time:       102 |        200 |                                                   sympy.polys.domains.field
import time:        67 |         67 |                                                   sympy.polys.domains.simpledomain
import time:        92 |         92 |                                                     sympy.polys.polyconfig
import time:       276 |        367 |                                                   sympy.polys.galoistools
import time:        49 |         49 |                                                     sympy.polys.domains.pythonrational
import time:        97 |        146 |                                                   sympy.polys.domains.groundtypes
import time:       175 |        953 |                                                 sympy.polys.domains.finitefield
import time:        65 |         65 |                                                   sympy.polys.domains.characteristiczero
import time:       136 |        201 |                                                 sympy.polys.domains.integerring
import time:       128 |        128 |                                                 sympy.polys.domains.rationalfield
import time:       185 |        185 |                                                       sympy.polys.monomials
import time:       200 |        384 |                                                     sympy.polys.densebasic
import time:       499 |        499 |                                                     sympy.polys.densearith
import time:       229 |        229 |                                                     sympy.polys.densetools
import time:       197 |        197 |                                                     sympy.polys.euclidtools
import time:     54446 |      54446 |                                                     sympy.polys.sqfreetools
import time:       329 |        329 |                                                     sympy.polys.factortools
import time:       421 |        421 |                                                     sympy.polys.rootisolation
import time:       882 |      57384 |                                                   sympy.polys.polyclasses
import time:       165 |      57548 |                                                 sympy.polys.domains.algebraicfield
import time:       307 |        307 |                                                 sympy.polys.domains.gaussiandomains
import time:       559 |        559 |                                                 sympy.polys.domains.realfield
import time:       514 |        514 |                                                 sympy.polys.domains.complexfield
import time:       101 |        101 |                                                   sympy.polys.domains.compositedomain
import time:       148 |        248 |                                                 sympy.polys.domains.polynomialring
import time:       115 |        115 |                                                 sympy.polys.domains.fractionfield
import time:       186 |        186 |                                                 sympy.polys.domains.expressiondomain
import time:        98 |         98 |                                                 sympy.polys.domains.expressionrawdomain
import time:       114 |        114 |                                                   sympy.polys.domains.pythonintegerring
import time:        64 |        178 |                                                 sympy.polys.domains.pythonfinitefield
import time:       104 |        104 |                                                   sympy.polys.domains.gmpyintegerring
import time:        82 |        186 |                                                 sympy.polys.domains.gmpyfinitefield
import time:        81 |         81 |                                                 sympy.polys.domains.pythonrationalfield
import time:        83 |         83 |                                                 sympy.polys.domains.gmpyrationalfield
import time:       275 |      62643 |                                               sympy.polys.domains
import time:       123 |      62765 |                                             sympy.polys.constructor
import time:        97 |         97 |                                             sympy.polys.fglmtools
import time:       190 |        190 |                                             sympy.polys.groebnertools
import time:        79 |         79 |                                             sympy.polys.rationaltools
import time:      1213 |      65461 |                                           sympy.polys.polytools
import time:        98 |         98 |                                                   sympy.ntheory.primetest
import time:       235 |        332 |                                                 sympy.ntheory.generate
import time:        78 |         78 |                                                   sympy.ntheory.digits
import time:        89 |         89 |                                                   sympy.ntheory.ecm
import time:       463 |        629 |                                                 sympy.ntheory.factor_
import time:       109 |        109 |                                                     sympy.ntheory.modular
import time:       206 |        206 |                                                     sympy.utilities.memoization
import time:       256 |        571 |                                                   sympy.ntheory.residue_ntheory
import time:       109 |        679 |                                                 sympy.ntheory.partitions_
import time:        76 |         76 |                                                 sympy.ntheory.multinomial
import time:        75 |         75 |                                                 sympy.ntheory.continued_fraction
import time:        73 |         73 |                                                 sympy.ntheory.egyptian_fraction
import time:       144 |        144 |                                                 sympy.ntheory.qs
import time:       148 |       2152 |                                               sympy.ntheory
import time:       523 |        523 |                                                 sympy.polys.compatibility
import time:        78 |         78 |                                                 sympy.polys.heuristicgcd
import time:       179 |        179 |                                                         sympy.printing.conventions
import time:        91 |         91 |                                                         sympy.printing.precedence
import time:       145 |        145 |                                                         sympy.printing.printer
import time:       730 |        730 |                                                         sympy.printing.str
import time:        88 |         88 |                                                             sympy.core.alphabets
import time:       475 |        563 |                                                           sympy.printing.pretty.pretty_symbology
import time:       222 |        784 |                                                         sympy.printing.pretty.stringpict
import time:       743 |       2668 |                                                       sympy.printing.pretty.pretty
import time:       111 |       2779 |                                                     sympy.printing.pretty
import time:       915 |        915 |                                                     sympy.printing.latex
import time:       433 |        433 |                                                     sympy.printing.mathml
import time:       217 |        217 |                                                       sympy.printing.repr
import time:       115 |        331 |                                                     sympy.printing.python
import time:       146 |        146 |                                                                 sympy.functions.combinatorial
import time:       766 |        912 |                                                               sympy.functions.combinatorial.factorials
import time:        70 |         70 |                                                                   sympy.functions.elementary
import time:       940 |        940 |                                                                     sympy.functions.elementary.miscellaneous
import time:       613 |        613 |                                                                     sympy.functions.elementary.piecewise
import time:      1479 |       3030 |                                                                   sympy.functions.elementary.complexes
import time:      2152 |       5252 |                                                                 sympy.functions.elementary.exponential
import time:       441 |        441 |                                                                 sympy.polys.appellseqs
import time:      4729 |      10421 |                                                               sympy.functions.combinatorial.numbers
import time:       733 |        733 |                                                                 sympy.functions.elementary.integers
import time:       156 |        156 |                                                                 sympy.functions.elementary._trigonometric_special
import time:      2231 |       3119 |                                                               sympy.functions.elementary.trigonometric
import time:      1775 |       1775 |                                                               sympy.functions.elementary.hyperbolic
import time:        86 |         86 |                                                                 sympy.functions.special
import time:      1255 |       1255 |                                                                 sympy.functions.special.hyper
import time:      1604 |       2944 |                                                               sympy.functions.special.error_functions
import time:       672 |        672 |                                                                 sympy.functions.special.zeta_functions
import time:       729 |       1401 |                                                               sympy.functions.special.gamma_functions
import time:       353 |        353 |                                                               sympy.functions.special.tensor_functions
import time:       323 |        323 |                                                                     sympy.polys.polyquinticconst
import time:       285 |        607 |                                                                   sympy.polys.polyroots
import time:       433 |       1040 |                                                                 sympy.functions.special.delta_functions
import time:       223 |       1262 |                                                               sympy.functions.special.singularity_functions
import time:      1037 |       1037 |                                                                     sympy.sets.sets
import time:       804 |        804 |                                                                     sympy.sets.fancysets
import time:       135 |        135 |                                                                     sympy.sets.contains
import time:       183 |        183 |                                                                     sympy.sets.conditionset
import time:       256 |        256 |                                                                     sympy.sets.ordinals
import time:       139 |        139 |                                                                     sympy.sets.powerset
import time:        60 |         60 |                                                                       sympy.sets.handlers
import time:      1078 |       1138 |                                                                     sympy.sets.handlers.comparison
import time:       217 |       3904 |                                                                   sympy.sets
import time:        11 |       3914 |                                                                 sympy.sets.sets
import time:       125 |       4039 |                                                               sympy.functions.special.bsplines
import time:       107 |        107 |                                                                 sympy.polys.orthopolys
import time:      1649 |       1756 |                                                               sympy.functions.special.bessel
import time:       914 |        914 |                                                               sympy.functions.special.polynomials
import time:       290 |        290 |                                                               sympy.functions.special.spherical_harmonics
import time:       403 |        403 |                                                               sympy.functions.special.elliptic_integrals
import time:       571 |        571 |                                                               sympy.functions.special.beta_functions
import time:       459 |        459 |                                                               sympy.functions.special.mathieu_functions
import time:       489 |      31100 |                                                             sympy.functions
import time:        11 |      31110 |                                                           sympy.functions.elementary
import time:        12 |      31121 |                                                         sympy.functions.elementary.complexes
import time:       294 |      31415 |                                                       sympy.printing.codeprinter
import time:       389 |      31803 |                                                     sympy.printing.pycode
import time:       369 |        369 |                                                       sympy.assumptions.relation.equality
import time:       373 |        741 |                                                     sympy.printing.smtlib
import time:       201 |        201 |                                                     sympy.printing.glsl
import time:       240 |        240 |                                                     sympy.printing.rcode
import time:       135 |        135 |                                                     sympy.printing.jscode
import time:       207 |        207 |                                                     sympy.printing.julia
import time:       693 |        693 |                                                     sympy.printing.mathematica
import time:       250 |        250 |                                                     sympy.printing.octave
import time:        84 |         84 |                                                       sympy.utilities.mathml
import time:        88 |        171 |                                                     sympy.printing.gtk
import time:       226 |        226 |                                                     sympy.printing.preview
import time:        67 |         67 |                                                     sympy.printing.tree
import time:       103 |        103 |                                                     sympy.printing.tableform
import time:        88 |         88 |                                                     sympy.printing.dot
import time:       228 |        228 |                                                     sympy.printing.maple
import time:       362 |      39965 |                                                   sympy.printing
import time:        90 |      40054 |                                                 sympy.printing.defaults
import time:        60 |         60 |                                                 sympy.utilities.magic
import time:       624 |      41337 |                                               sympy.polys.rings
import time:       129 |      43618 |                                             sympy.polys.specialpolys
import time:       129 |      43746 |                                           sympy.polys.polyfuncs
import time:       308 |        308 |                                                 sympy.polys.puiseux
import time:       266 |        573 |                                               sympy.polys.ring_series
import time:      1004 |       1004 |                                               sympy.polys.rootoftools
import time:       299 |       1876 |                                             sympy.polys.numberfields.minpoly
import time:       130 |        130 |                                             sympy.polys.numberfields.subfield
import time:       141 |        141 |                                                     sympy.polys.matrices.exceptions
import time:       157 |        157 |                                                     sympy.polys.matrices.domainscalar
import time:       111 |        111 |                                                         sympy.polys.matrices._typing
import time:       160 |        271 |                                                       sympy.polys.matrices.dense
import time:        95 |         95 |                                                       sympy.polys.matrices.lll
import time:       365 |        365 |                                                       sympy.polys.matrices.sdm
import time:        86 |         86 |                                                       sympy.polys.matrices.dfm
import time:       295 |       1110 |                                                     sympy.polys.matrices.ddm
import time:       131 |        131 |                                                     sympy.polys.matrices.rref
import time:       484 |       2021 |                                                   sympy.polys.matrices.domainmatrix
import time:        74 |       2095 |                                                 sympy.polys.matrices
import time:        13 |       2108 |                                               sympy.polys.matrices.exceptions
import time:       431 |        431 |                                                 sympy.printing.numpy
import time:       193 |        623 |                                               sympy.printing.lambdarepr
import time:       143 |       2872 |                                             sympy.polys.numberfields.utilities
import time:       115 |        115 |                                                 sympy.polys.matrices.normalforms
import time:       151 |        151 |                                                 sympy.polys.numberfields.exceptions
import time:       426 |        691 |                                               sympy.polys.numberfields.modules
import time:       134 |        824 |                                             sympy.polys.numberfields.basis
import time:       180 |        180 |                                             sympy.polys.numberfields.primes
import time:       277 |        277 |                                               sympy.polys.numberfields.galois_resolvents
import time:       199 |        476 |                                             sympy.polys.numberfields.galoisgroups
import time:       185 |       6540 |                                           sympy.polys.numberfields
import time:       143 |        143 |                                               sympy.matrices.exceptions
import time:       134 |        134 |                                               sympy.matrices.kind
import time:       212 |        212 |                                                   sympy.matrices.utilities
import time:       326 |        326 |                                                   sympy.matrices.determinant
import time:       319 |        855 |                                                 sympy.matrices.decompositions
import time:       546 |        546 |                                                       sympy.tensor.indexed
import time:       124 |        124 |                                                       sympy.tensor.index_methods
import time:       169 |        169 |                                                       sympy.tensor.functions
import time:       295 |        295 |                                                             sympy.tensor.array.ndim_array
import time:       105 |        400 |                                                           sympy.tensor.array.mutable_ndim_array
import time:       228 |        627 |                                                         sympy.tensor.array.dense_ndim_array
import time:       173 |        173 |                                                         sympy.tensor.array.sparse_ndim_array
import time:       130 |        130 |                                                         sympy.tensor.array.arrayop
import time:       297 |        297 |                                                         sympy.tensor.array.array_comprehension
import time:       149 |       1374 |                                                       sympy.tensor.array
import time:       309 |       2521 |                                                     sympy.tensor
import time:        27 |       2547 |                                                   sympy.tensor.array
import time:       121 |        121 |                                                   sympy.matrices.reductions
import time:       275 |        275 |                                                                 sympy.polys.agca.ideals
import time:       432 |        707 |                                                               sympy.polys.agca.modules
import time:       170 |        876 |                                                             sympy.polys.agca.homomorphisms
import time:        54 |        929 |                                                           sympy.polys.agca
import time:       149 |       1078 |                                                         sympy.polys.agca.extensions
import time:       127 |       1205 |                                                       sympy.polys.matrices.eigen
import time:       634 |       1838 |                                                     sympy.matrices.eigen
import time:       121 |       1959 |                                                   sympy.matrices.solvers
import time:       240 |        240 |                                                   sympy.matrices.inverse
import time:        90 |         90 |                                                   sympy.matrices.subspaces
import time:        78 |         78 |                                                   sympy.matrices.graph
import time:      2287 |       7319 |                                                 sympy.matrices.matrixbase
import time:       251 |        251 |                                                 sympy.matrices.repmatrix
import time:       445 |       8868 |                                               sympy.matrices.dense
import time:       221 |        221 |                                               sympy.matrices.sparse
import time:        97 |         97 |                                               sympy.matrices.sparsetools
import time:        55 |         55 |                                                             sympy.strategies.util
import time:       127 |        182 |                                                           sympy.strategies.rl
import time:        93 |         93 |                                                             sympy.strategies.core
import time:       103 |        195 |                                                           sympy.strategies.traverse
import time:        63 |         63 |                                                           sympy.strategies.tools
import time:       126 |        126 |                                                               sympy.strategies.branch.core
import time:        92 |        218 |                                                             sympy.strategies.branch.traverse
import time:        54 |         54 |                                                             sympy.strategies.branch.tools
import time:        84 |        355 |                                                           sympy.strategies.branch
import time:       154 |        947 |                                                         sympy.strategies
import time:        97 |         97 |                                                         sympy.matrices.expressions._shape
import time:       392 |        392 |                                                             sympy.matrices.expressions.special
import time:       167 |        558 |                                                           sympy.matrices.expressions.matpow
import time:       147 |        705 |                                                         sympy.matrices.expressions.inverse
import time:       173 |        173 |                                                         sympy.matrices.expressions.transpose
import time:       210 |        210 |                                                         sympy.matrices.expressions.permutation
import time:       383 |       2513 |                                                       sympy.matrices.expressions.matmul
import time:       303 |        303 |                                                       sympy.matrices.expressions.matadd
import time:       188 |        188 |                                                       sympy.matrices.expressions.determinant
import time:      1156 |       4158 |                                                     sympy.matrices.expressions.matexpr
import time:       159 |       4316 |                                                   sympy.matrices.expressions.slice
import time:       164 |        164 |                                                     sympy.matrices.expressions.trace
import time:       354 |        517 |                                                   sympy.matrices.expressions.blockmatrix
import time:       142 |        142 |                                                   sympy.matrices.expressions.companion
import time:       133 |        133 |                                                   sympy.matrices.expressions.funcmatrix
import time:       122 |        122 |                                                   sympy.matrices.expressions.adjoint
import time:       329 |        329 |                                                   sympy.matrices.expressions.hadamard
import time:       245 |        245 |                                                   sympy.matrices.expressions.diagonal
import time:       102 |        102 |                                                   sympy.matrices.expressions.dotproduct
import time:       199 |        199 |                                                   sympy.matrices.expressions.kronecker
import time:       127 |        127 |                                                   sympy.matrices.expressions.sets
import time:       235 |       6462 |                                                 sympy.matrices.expressions
import time:       630 |       7091 |                                               sympy.matrices.immutable
import time:       190 |      16741 |                                             sympy.matrices
import time:       128 |      16869 |                                           sympy.polys.partfrac
import time:       224 |        224 |                                           sympy.polys.fields
import time:       270 |     133108 |                                         sympy.polys
import time:       284 |        284 |                                           sympy.series.order
import time:        86 |         86 |                                                 sympy.calculus.euler
import time:        88 |         88 |                                                 sympy.calculus.singularities
import time:        95 |         95 |                                                 sympy.calculus.finite_diff
import time:       447 |        447 |                                                   sympy.calculus.accumulationbounds
import time:       210 |        656 |                                                 sympy.calculus.util
import time:       134 |       1058 |                                               sympy.calculus
import time:        15 |       1073 |                                             sympy.calculus.accumulationbounds
import time:       214 |        214 |                                             sympy.series.gruntz
import time:       293 |       1579 |                                           sympy.series.limits
import time:        68 |         68 |                                           sympy.series.series
import time:        69 |         69 |                                           sympy.series.approximants
import time:        71 |         71 |                                           sympy.series.residues
import time:       747 |        747 |                                           sympy.series.sequences
import time:       150 |        150 |                                             sympy.series.series_class
import time:       282 |        432 |                                           sympy.series.fourier
import time:       105 |        105 |                                                 sympy.discrete.transforms
import time:       120 |        120 |                                                 sympy.discrete.convolutions
import time:       134 |        358 |                                               sympy.discrete
import time:        18 |        375 |                                             sympy.discrete.convolutions
import time:       721 |       1096 |                                           sympy.series.formal
import time:       113 |        113 |                                           sympy.series.limitseq
import time:       249 |       4704 |                                         sympy.series
import time:       290 |        290 |                                               sympy.concrete.expr_with_limits
import time:       160 |        450 |                                             sympy.concrete.expr_with_intlimits
import time:        76 |         76 |                                               sympy.concrete.gosper
import time:       596 |        596 |                                                     sympy.integrals.rationaltools
import time:        89 |         89 |                                                     sympy.integrals.deltafunctions
import time:       370 |        370 |                                                     sympy.integrals.meijerint
import time:       129 |        129 |                                                     sympy.integrals.trigonometry
import time:       402 |       1584 |                                                   sympy.integrals.integrals
import time:        50 |         50 |                                                           sympy.polys.domainmatrix
import time:       165 |        214 |                                                         sympy.polys.solvers
import time:       182 |        396 |                                                       sympy.polys.matrices.linsolve
import time:       573 |        968 |                                                     sympy.integrals.laplace
import time:      1124 |       2092 |                                                   sympy.integrals.transforms
import time:        70 |         70 |                                                   sympy.integrals.singularityfunctions
import time:        99 |       3844 |                                                 sympy.integrals
import time:        11 |       3854 |                                               sympy.integrals.integrals
import time:       330 |       4259 |                                             sympy.concrete.summations
import time:       236 |       4945 |                                           sympy.concrete.products
import time:        87 |       5031 |                                         sympy.concrete
import time:       227 |        227 |                                               sympy.simplify.gammasimp
import time:       107 |        334 |                                             sympy.simplify.combsimp
import time:        67 |         67 |                                             sympy.simplify.cse_opts
import time:       151 |        151 |                                               sympy.simplify.powsimp
import time:       606 |        756 |                                             sympy.simplify.hyperexpand
import time:       167 |        167 |                                               sympy.simplify.sqrtdenest
import time:       268 |        434 |                                             sympy.simplify.radsimp
import time:       187 |        187 |                                               sympy.simplify.cse_main
import time:       103 |        103 |                                               sympy.strategies.tree
import time:       250 |        539 |                                             sympy.simplify.trigsimp
import time:       428 |       2555 |                                           sympy.simplify.simplify
import time:       389 |        389 |                                           sympy.simplify.fu
import time:       145 |        145 |                                           sympy.simplify.epathtools
import time:       110 |        110 |                                           sympy.simplify.ratsimp
import time:       160 |       3357 |                                         sympy.simplify
import time:       203 |        203 |                                             sympy.solvers.polysys
import time:       143 |        143 |                                             sympy.solvers.bivariate
import time:       643 |        989 |                                           sympy.solvers.solvers
import time:       571 |        571 |                                                 sympy.solvers.solveset
import time:       959 |       1530 |                                               sympy.solvers.diophantine.diophantine
import time:       144 |       1673 |                                             sympy.solvers.diophantine
import time:        13 |       1685 |                                           sympy.solvers.diophantine.diophantine
import time:       141 |        141 |                                           sympy.solvers.recurr
import time:       142 |        142 |                                               sympy.solvers.deutils
import time:       682 |        682 |                                                 sympy.solvers.ode.riccati
import time:       191 |        191 |                                                 sympy.solvers.ode.hypergeometric
import time:       188 |        188 |                                                   sympy.solvers.ode.subscheck
import time:       197 |        384 |                                                 sympy.solvers.ode.nonhomogeneous
import time:       205 |        205 |                                                   sympy.solvers.pde
import time:       193 |        397 |                                                 sympy.solvers.ode.lie_group
import time:      1596 |       3249 |                                               sympy.solvers.ode.single
import time:       669 |       4059 |                                             sympy.solvers.ode.ode
import time:       361 |        361 |                                             sympy.solvers.ode.systems
import time:       112 |       4531 |                                           sympy.solvers.ode
import time:       226 |        226 |                                           sympy.solvers.inequalities
import time:        90 |         90 |                                           sympy.solvers.decompogen
import time:       204 |        204 |                                           sympy.solvers.simplex
import time:       182 |       8046 |                                         sympy.solvers
import time:        72 |         72 |                                             sympy.geometry.exceptions
import time:      3389 |       3389 |                                               sympy.sets.handlers.intersection
import time:      1377 |       1377 |                                               sympy.sets.handlers.union
import time:       931 |       5696 |                                             sympy.geometry.entity
import time:       401 |       6168 |                                           sympy.geometry.point
import time:       169 |        169 |                                             sympy.geometry.util
import time:       986 |       1154 |                                           sympy.geometry.line
import time:       229 |        229 |                                           sympy.geometry.plane
import time:       582 |        582 |                                             sympy.geometry.polygon
import time:       405 |        986 |                                           sympy.geometry.ellipse
import time:       159 |        159 |                                           sympy.geometry.curve
import time:       195 |        195 |                                           sympy.geometry.parabola
import time:       195 |       9084 |                                         sympy.geometry
import time:       414 |        414 |                                           sympy.parsing.sympy_parser
import time:       100 |        514 |                                         sympy.parsing
import time:       303 |        303 |                                           sympy.algebras.quaternion
import time:        94 |        396 |                                         sympy.algebras
import time:        98 |         98 |                                               sympy.plotting.backends
import time:       106 |        106 |                                                 sympy.plotting.utils
import time:        66 |         66 |                                                     sympy.plotting.intervalmath.interval_membership
import time:       150 |        215 |                                                   sympy.plotting.intervalmath.interval_arithmetic
import time:       135 |        135 |                                                   sympy.plotting.intervalmath.lib_interval
import time:        84 |        433 |                                                 sympy.plotting.intervalmath
import time:       632 |       1169 |                                               sympy.plotting.series
import time:       639 |       1905 |                                             sympy.plotting.backends.base_backend
import time:       231 |        231 |                                               sympy.plotting.backends.matplotlibbackend.matplotlib
import time:       225 |        455 |                                             sympy.plotting.backends.matplotlibbackend
import time:       397 |        397 |                                                 sympy.plotting.textplot
import time:       206 |        602 |                                               sympy.plotting.backends.textbackend.text
import time:        70 |        672 |                                             sympy.plotting.backends.textbackend
import time:       103 |        103 |                                             sympy.plotting.plotgrid
import time:       232 |       3365 |                                           sympy.plotting.plot
import time:       142 |        142 |                                           sympy.plotting.plot_implicit
import time:       108 |        108 |                                           sympy.plotting.pygletplot
import time:       137 |       3752 |                                         sympy.plotting
import time:       220 |        220 |                                           sympy.interactive.printing
import time:       136 |        136 |                                           sympy.interactive.session
import time:        84 |         84 |                                           sympy.interactive.traversal
import time:       165 |        603 |                                         sympy.interactive
import time:       732 |     204756 |                                       sympy
import time:       983 |        983 |                                       torch.fx.experimental.recording
import time:        83 |         83 |                                         torch.utils._sympy
import time:       418 |        418 |                                         torch.utils._sympy.numbers
import time:      3118 |       3618 |                                       torch.utils._sympy.functions
import time:       259 |        259 |                                       torch.utils._sympy.printers
import time:       380 |        380 |                                       torch.utils._sympy.singleton_int
import time:       122 |        122 |                                       torch.utils._sympy.solve
import time:       229 |        229 |                                       torch.utils._sympy.symbol
import time:       134 |        134 |                                         torch.utils._sympy.interp
import time:       920 |       1054 |                                       torch.utils._sympy.value_ranges
import time:      8998 |     220394 |                                     torch.fx.experimental.symbolic_shapes
import time:      1720 |     222212 |                                   torch.distributed.tensor._ops._tensor_ops
import time:      1958 |       1958 |                                   torch.distributed.tensor._ops._view_ops
import time:       346 |     245169 |                                 torch.distributed.tensor._ops
import time:       120 |     245288 |                               torch.distributed.tensor
import time:       555 |     246621 |                             transformers.model_debugging_utils
import time:      1049 |    1089235 |                           transformers.utils.generic
import time:       875 |    1094618 |                         transformers.utils.auto_docstring
import time:       457 |        457 |                         transformers.utils.backbone_utils
import time:       204 |        204 |                             jinja2.bccache
import time:       199 |        199 |                                 markupsafe._speedups
import time:       345 |        544 |                               markupsafe
import time:      1205 |       1205 |                                 jinja2.utils
import time:      1334 |       2539 |                               jinja2.nodes
import time:       233 |        233 |                                 jinja2.exceptions
import time:        78 |         78 |                                   jinja2.visitor
import time:       363 |        440 |                                 jinja2.idtracking
import time:        93 |         93 |                                 jinja2.optimizer
import time:       800 |       1565 |                               jinja2.compiler
import time:       181 |        181 |                                   jinja2.async_utils
import time:       786 |        786 |                                   jinja2.runtime
import time:       863 |       1830 |                                 jinja2.filters
